league,season,team,name,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,pos_y,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded,shots_on_target_against,goals_against,saves,save%
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,24-220,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,CM,90,2,0,0,0,2,2,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,24-220,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,MF,26,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,24-220,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,CM,90,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,24-220,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,MF,29,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,24-220,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,CM,90,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,24-220,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,FW,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,24-220,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,MF,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,24-220,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,MF,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Davy Klaassen,NED,MF,31-098,1993,13,1,206,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,7,5,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,MF,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Davy Klaassen,NED,MF,31-098,1993,13,1,206,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,7,5,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,MF,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,DF,28-041,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,RB,90,0,2,0,0,1,1,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,DF,28-041,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,DM,84,0,2,0,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,DF,28-041,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,RM,90,0,1,0,0,1,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,DF,28-041,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,AM,61,0,0,0,0,0,0,1,0,2,2,2,1,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,DF,28-041,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,AM,90,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,DF,28-041,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,DM,90,0,0,0,0,1,0,0,0,2,0,0,3,1,2,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,DF,28-041,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,"DF,MF",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,DF,28-041,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,DF,26-201,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,LB,81,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,DF,26-201,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,LB,57,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,DF,26-201,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,LB,78,0,0,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,DF,26-201,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,"DF,MF",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,DF,26-201,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,LB,90,0,1,0,0,3,1,0,0,0,2,0,5,2,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,DF,26-201,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,LB,90,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,DF,26-201,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,LM,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,DF,26-201,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,LB,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Francesco Acerbi,ITA,DF,36-109,1988,29,26,2388,26.5,3,1,4,3,0,0,1,0,1.6,1.6,1.8,3.4,21,87,24,0.11,0.04,0.15,0.11,0.15,0.06,0.07,0.13,0.06,0.13,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Francesco Acerbi,ITA,DF,36-109,1988,29,26,2388,26.5,3,1,4,3,0,0,1,0,1.6,1.6,1.8,3.4,21,87,24,0.11,0.04,0.15,0.11,0.15,0.06,0.07,0.13,0.06,0.13,CB,62,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Francesco Acerbi,ITA,DF,36-109,1988,29,26,2388,26.5,3,1,4,3,0,0,1,0,1.6,1.6,1.8,3.4,21,87,24,0.11,0.04,0.15,0.11,0.15,0.06,0.07,0.13,0.06,0.13,CB,90,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Francesco Acerbi,ITA,DF,36-109,1988,29,26,2388,26.5,3,1,4,3,0,0,1,0,1.6,1.6,1.8,3.4,21,87,24,0.11,0.04,0.15,0.11,0.15,0.06,0.07,0.13,0.06,0.13,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,CM,90,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,AM,37,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,DM,90,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,CM,90,0,0,0,1,3,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,AM,90,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,AM,90,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,AM,85,0,0,0,0,1,0,0,0,0,0,1,13,1,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,DM,86,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,30-111,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,AM,75,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,MF,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,DM,88,1,0,0,0,4,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,DM,68,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,AM,69,0,0,0,0,3,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,DM,90,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,CM,90,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,CM,90,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,22-081,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Lautaro Martínez,ARG,FW,26-281,1997,33,31,2656,29.5,24,3,27,22,2,3,5,0,17.6,15.3,3.6,18.8,54,80,172,0.81,0.1,0.91,0.75,0.85,0.6,0.12,0.72,0.52,0.64,FW,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Lautaro Martínez,ARG,FW,26-281,1997,33,31,2656,29.5,24,3,27,22,2,3,5,0,17.6,15.3,3.6,18.8,54,80,172,0.81,0.1,0.91,0.75,0.85,0.6,0.12,0.72,0.52,0.64,FW,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marcus Thuram,FRA,FW,26-297,1997,35,34,2687,29.9,13,7,20,13,0,0,3,0,14.3,14.3,3.7,18.0,68,47,192,0.44,0.23,0.67,0.44,0.67,0.48,0.12,0.6,0.48,0.6,"FW,MF",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marcus Thuram,FRA,FW,26-297,1997,35,34,2687,29.9,13,7,20,13,0,0,3,0,14.3,14.3,3.7,18.0,68,47,192,0.44,0.23,0.67,0.44,0.67,0.48,0.12,0.6,0.48,0.6,"FW,MF",65,1,0,0,0,5,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marcus Thuram,FRA,FW,26-297,1997,35,34,2687,29.9,13,7,20,13,0,0,3,0,14.3,14.3,3.7,18.0,68,47,192,0.44,0.23,0.67,0.44,0.67,0.48,0.12,0.6,0.48,0.6,"FW,MF",11,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marcus Thuram,FRA,FW,26-297,1997,35,34,2687,29.9,13,7,20,13,0,0,3,0,14.3,14.3,3.7,18.0,68,47,192,0.44,0.23,0.67,0.44,0.67,0.48,0.12,0.6,0.48,0.6,FW,66,1,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marcus Thuram,FRA,FW,26-297,1997,35,34,2687,29.9,13,7,20,13,0,0,3,0,14.3,14.3,3.7,18.0,68,47,192,0.44,0.23,0.67,0.44,0.67,0.48,0.12,0.6,0.48,0.6,"FW,MF",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marcus Thuram,FRA,FW,26-297,1997,35,34,2687,29.9,13,7,20,13,0,0,3,0,14.3,14.3,3.7,18.0,68,47,192,0.44,0.23,0.67,0.44,0.67,0.48,0.12,0.6,0.48,0.6,FW,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marcus Thuram,FRA,FW,26-297,1997,35,34,2687,29.9,13,7,20,13,0,0,3,0,14.3,14.3,3.7,18.0,68,47,192,0.44,0.23,0.67,0.44,0.67,0.48,0.12,0.6,0.48,0.6,"FW,MF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marko Arnautović,AUT,FW,35-040,1989,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12,20,77,0.56,0.34,0.9,0.56,0.9,0.56,0.29,0.85,0.56,0.85,FW,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marko Arnautović,AUT,FW,35-040,1989,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12,20,77,0.56,0.34,0.9,0.56,0.9,0.56,0.29,0.85,0.56,0.85,"FW,MF",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marko Arnautović,AUT,FW,35-040,1989,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12,20,77,0.56,0.34,0.9,0.56,0.9,0.56,0.29,0.85,0.56,0.85,FW,71,2,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marko Arnautović,AUT,FW,35-040,1989,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12,20,77,0.56,0.34,0.9,0.56,0.9,0.56,0.29,0.85,0.56,0.85,"FW,MF",45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Marko Arnautović,AUT,FW,35-040,1989,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12,20,77,0.56,0.34,0.9,0.56,0.9,0.56,0.29,0.85,0.56,0.85,FW,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Matteo Darmian,ITA,DF,34-179,1989,33,27,2404,26.7,2,1,3,2,0,0,2,0,1.2,1.2,1.8,3.0,18,72,82,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11,"DF,MF",45,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Matteo Darmian,ITA,DF,34-179,1989,33,27,2404,26.7,2,1,3,2,0,0,2,0,1.2,1.2,1.8,3.0,18,72,82,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11,RB,90,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Matteo Darmian,ITA,DF,34-179,1989,33,27,2404,26.7,2,1,3,2,0,0,2,0,1.2,1.2,1.8,3.0,18,72,82,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11,RB,90,1,0,0,0,1,1,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Matteo Darmian,ITA,DF,34-179,1989,33,27,2404,26.7,2,1,3,2,0,0,2,0,1.2,1.2,1.8,3.0,18,72,82,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11,"DF,MF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Matteo Darmian,ITA,DF,34-179,1989,33,27,2404,26.7,2,1,3,2,0,0,2,0,1.2,1.2,1.8,3.0,18,72,82,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Nicolò Barella,ITA,MF,27-112,1997,37,34,2846,31.6,2,3,5,2,0,0,7,0,5.1,5.1,3.4,8.5,68,278,144,0.06,0.09,0.16,0.06,0.16,0.16,0.11,0.27,0.16,0.27,CM,61,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Nicolò Barella,ITA,MF,27-112,1997,37,34,2846,31.6,2,3,5,2,0,0,7,0,5.1,5.1,3.4,8.5,68,278,144,0.06,0.09,0.16,0.06,0.16,0.16,0.11,0.27,0.16,0.27,CM,90,0,0,0,0,1,0,0,0,3,0,1,2,2,2,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Nicolò Barella,ITA,MF,27-112,1997,37,34,2846,31.6,2,3,5,2,0,0,7,0,5.1,5.1,3.4,8.5,68,278,144,0.06,0.09,0.16,0.06,0.16,0.16,0.11,0.27,0.16,0.27,CM,83,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Nicolò Barella,ITA,MF,27-112,1997,37,34,2846,31.6,2,3,5,2,0,0,7,0,5.1,5.1,3.4,8.5,68,278,144,0.06,0.09,0.16,0.06,0.16,0.16,0.11,0.27,0.16,0.27,CM,64,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Nicolò Barella,ITA,MF,27-112,1997,37,34,2846,31.6,2,3,5,2,0,0,7,0,5.1,5.1,3.4,8.5,68,278,144,0.06,0.09,0.16,0.06,0.16,0.16,0.11,0.27,0.16,0.27,CM,90,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0.0
ITA-Serie A,2324,Inter,Nicolò Barella,ITA,MF,27-112,1997,37,34,2846,31.6,2,3,5,2,0,0,7,0,5.1,5.1,3.4,8.5,68,278,144,0.06,0.09,0.16,0.06,0.16,0.16,0.11,0.27,0.16,0.27,CM,90,0,2,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0
